version,block,exp,id,sentence,cond,gender,structure,phonot_freq,lex_freq,figurativeness,target,distractor,noun,noun_transparency,subject_antecedent,object_antecedent,sentence_wav,pictureA_i,pictureA,pictureB_i,pictureB,CorrectPicture,SubjectBias,RespAllowedTime,StartSentence,onsetQue,onsetDet,onsetN,onsetTarget,offsetTarget,iOffset1,iOffsetN,iOnsetTarget,iOffsetTarget,sOffset1,sOnsetV1,sOnsetC2,sOnsetC3,sOnsetV2,sOffsetTarget,AonsetS,AoffsetS,AonsetO,AoffsetO,AonsetPN,AonsetAux,AonsetGerund,AonsetTarget,AoffsetTarget,end_sentence
1,5,idioms,I09_C1,La cocinera preparó la receta al pie de la letra para cenar,1,NA,NA,NA,NA,fig,letra,hoja,NA,NA,NA,NA,I09_C1.wav,letra,I09letra.bmp,hoja,I09hoja.bmp,I09letra.bmp,NA,2.88684969,100,NA,NA,NA,NA,NA,1.97338974,2.302347201,2.537872771,2.88684969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.521379787
2,5,idioms,I09_C2,La cocinera preparó la receta al pie de la hoja para cenar,2,NA,NA,NA,NA,lit,hoja,letra,NA,NA,NA,NA,I09_C2.wav,letra,I09letra.bmp,hoja,I09hoja.bmp,I09hoja.bmp,NA,2.917169159,100,NA,NA,NA,NA,NA,2.001364755,2.330206471,2.616237491,2.917169159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.67581116
3,5,idioms,I09_C1,La cocinera preparó la receta al pie de la letra para cenar,1,NA,NA,NA,NA,fig,letra,hoja,NA,NA,NA,NA,I09_C1.wav,letra,I09letra.bmp,hoja,I09hoja.bmp,I09letra.bmp,NA,2.88684969,100,NA,NA,NA,NA,NA,1.97338974,2.302347201,2.537872771,2.88684969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.521379787
4,5,idioms,I09_C2,La cocinera preparó la receta al pie de la hoja para cenar,2,NA,NA,NA,NA,lit,hoja,letra,NA,NA,NA,NA,I09_C2.wav,letra,I09letra.bmp,hoja,I09hoja.bmp,I09hoja.bmp,NA,2.917169159,100,NA,NA,NA,NA,NA,2.001364755,2.330206471,2.616237491,2.917169159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.67581116
4,5,idioms,I10_C1,El hombre peleó con uñas y dientes por el dinero,1,NA,NA,NA,NA,fig,dientes,punos,NA,NA,NA,NA,I10_C1.wav,dientes,I10dientes.bmp,punos,I10punos.bmp,I10dientes.bmp,NA,2.041133888,100,NA,NA,NA,NA,NA,0.9579228345,1.522035713,1.636763527,2.041133888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.79788539
3,5,idioms,I10_C2,El hombre peleó con uñas y puños por el dinero,2,NA,NA,NA,NA,lit,punos,dientes,NA,NA,NA,NA,I10_C2.wav,dientes,I10dientes.bmp,punos,I10punos.bmp,I10punos.bmp,NA,2.095674404,100,NA,NA,NA,NA,NA,0.9923360255,1.586654283,1.751370463,2.095674404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.858492328
2,5,idioms,I10_C1,El hombre peleó con uñas y dientes por el dinero,1,NA,NA,NA,NA,fig,dientes,punos,NA,NA,NA,NA,I10_C1.wav,dientes,I10dientes.bmp,punos,I10punos.bmp,I10dientes.bmp,NA,2.041133888,100,NA,NA,NA,NA,NA,0.9579228345,1.522035713,1.636763527,2.041133888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.79788539
1,5,idioms,I10_C2,El hombre peleó con uñas y puños por el dinero,2,NA,NA,NA,NA,lit,punos,dientes,NA,NA,NA,NA,I10_C2.wav,dientes,I10dientes.bmp,punos,I10punos.bmp,I10punos.bmp,NA,2.095674404,100,NA,NA,NA,NA,NA,0.9923360255,1.586654283,1.751370463,2.095674404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.858492328
1,6,idioms,I11_C1,El deportista ganó con el sudor de su frente el campeonato,1,NA,NA,NA,NA,fig,frente,cuerpo,NA,NA,NA,NA,I11_C1.wav,frente,I11frente.bmp,cuerpo,I11cuerpo.bmp,I11frente.bmp,NA,2.966678131,100,NA,NA,NA,NA,NA,1.359110202,2.096737708,2.380275112,2.966678131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.882108968
2,6,idioms,I11_C2,El deportista ganó con el sudor de su cuerpo el campeonato,2,NA,NA,NA,NA,lit,cuerpo,frente,NA,NA,NA,NA,I11_C2.wav,frente,I11frente.bmp,cuerpo,I11cuerpo.bmp,I11cuerpo.bmp,NA,2.733171191,100,NA,NA,NA,NA,NA,1.237150874,1.904418592,2.260904085,2.733171191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.732549325
3,6,idioms,I11_C1,El deportista ganó con el sudor de su frente el campeonato,1,NA,NA,NA,NA,fig,frente,cuerpo,NA,NA,NA,NA,I11_C1.wav,frente,I11frente.bmp,cuerpo,I11cuerpo.bmp,I11frente.bmp,NA,2.966678131,100,NA,NA,NA,NA,NA,1.359110202,2.096737708,2.380275112,2.966678131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.882108968
4,6,idioms,I11_C2,El deportista ganó con el sudor de su cuerpo el campeonato,2,NA,NA,NA,NA,lit,cuerpo,frente,NA,NA,NA,NA,I11_C2.wav,frente,I11frente.bmp,cuerpo,I11cuerpo.bmp,I11cuerpo.bmp,NA,2.733171191,100,NA,NA,NA,NA,NA,1.237150874,1.904418592,2.260904085,2.733171191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.732549325
4,6,idioms,I12_C1,La profesora tiene todo al alcance de la mano donde vive,1,NA,NA,NA,NA,fig,mano,vista,NA,NA,NA,NA,I12_C1.wav,mano,I12mano.bmp,vista,I12vista.bmp,I12mano.bmp,NA,2.793240488,100,NA,NA,NA,NA,NA,1.525212878,2.210754246,2.446835695,2.793240488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.516290425
3,6,idioms,I12_C2,La profesora tiene todo al alcance de la vista donde vive,2,NA,NA,NA,NA,lit,vista,mano,NA,NA,NA,NA,I12_C2.wav,mano,I12mano.bmp,vista,I12vista.bmp,I12vista.bmp,NA,2.880432903,100,NA,NA,NA,NA,NA,1.581022638,2.244466718,2.49428036,2.880432903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.626321852
2,6,idioms,I12_C1,La profesora tiene todo al alcance de la mano donde vive,1,NA,NA,NA,NA,fig,mano,vista,NA,NA,NA,NA,I12_C1.wav,mano,I12mano.bmp,vista,I12vista.bmp,I12mano.bmp,NA,2.793240488,100,NA,NA,NA,NA,NA,1.525212878,2.210754246,2.446835695,2.793240488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.516290425
1,6,idioms,I12_C2,La profesora tiene todo al alcance de la vista donde vive,2,NA,NA,NA,NA,lit,vista,mano,NA,NA,NA,NA,I12_C2.wav,mano,I12mano.bmp,vista,I12vista.bmp,I12vista.bmp,NA,2.880432903,100,NA,NA,NA,NA,NA,1.581022638,2.244466718,2.49428036,2.880432903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.626321852
1,7,idioms,I13_C1,El empleado desea a fin de cuentas tener trabajo,1,NA,NA,NA,NA,fig,cuentas,ano,NA,NA,NA,NA,I13_C1.wav,cuentas,I13cuentas.bmp,ano,I13ano.bmp,I13cuentas.bmp,NA,2.228253951,100,NA,NA,NA,NA,NA,1.321882579,1.646559043,1.791272651,2.228253951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.231148687
2,7,idioms,I13_C2,El empleado desea a fin de año tener trabajo,2,NA,NA,NA,NA,lit,ano,cuentas,NA,NA,NA,NA,I13_C2.wav,cuentas,I13cuentas.bmp,ano,I13ano.bmp,I13ano.bmp,NA,2.215527304,100,NA,NA,NA,NA,NA,1.2868811,1.73611387,1.852420342,2.215527304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.190509055
3,7,idioms,I13_C1,El empleado desea a fin de cuentas tener trabajo,1,NA,NA,NA,NA,fig,cuentas,ano,NA,NA,NA,NA,I13_C1.wav,cuentas,I13cuentas.bmp,ano,I13ano.bmp,I13cuentas.bmp,NA,2.228253951,100,NA,NA,NA,NA,NA,1.321882579,1.646559043,1.791272651,2.228253951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.231148687
4,7,idioms,I13_C2,El empleado desea a fin de año tener trabajo,2,NA,NA,NA,NA,lit,ano,cuentas,NA,NA,NA,NA,I13_C2.wav,cuentas,I13cuentas.bmp,ano,I13ano.bmp,I13ano.bmp,NA,2.215527304,100,NA,NA,NA,NA,NA,1.2868811,1.73611387,1.852420342,2.215527304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.190509055
4,7,idioms,I14_C1,El candidato no aceptó después de todo la oferta,1,NA,NA,NA,NA,fig,todo,comer,NA,NA,NA,NA,I14_C1.wav,todo,I14todo.bmp,comer,I14comer.bmp,I14todo.bmp,NA,2.60089577,100,NA,NA,NA,NA,NA,1.612164279,2.069896892,2.254302394,2.60089577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.299456063
3,7,idioms,I14_C2,El candidato no aceptó después de comer la oferta,2,NA,NA,NA,NA,lit,comer,todo,NA,NA,NA,NA,I14_C2.wav,todo,I14todo.bmp,comer,I14comer.bmp,I14comer.bmp,NA,2.64874214,100,NA,NA,NA,NA,NA,1.627855377,2.103206162,2.30715535,2.64874214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5404211
2,7,idioms,I14_C1,El candidato no aceptó después de todo la oferta,1,NA,NA,NA,NA,fig,todo,comer,NA,NA,NA,NA,I14_C1.wav,todo,I14todo.bmp,comer,I14comer.bmp,I14todo.bmp,NA,2.60089577,100,NA,NA,NA,NA,NA,1.612164279,2.069896892,2.254302394,2.60089577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.299456063
1,7,idioms,I14_C2,El candidato no aceptó después de comer la oferta,2,NA,NA,NA,NA,lit,comer,todo,NA,NA,NA,NA,I14_C2.wav,todo,I14todo.bmp,comer,I14comer.bmp,I14comer.bmp,NA,2.64874214,100,NA,NA,NA,NA,NA,1.627855377,2.103206162,2.30715535,2.64874214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5404211
1,8,idioms,I15_C1,La presidenta es el talón de Aquiles de la compañía,1,NA,NA,NA,NA,fig,Aquiles,apoyo,NA,NA,NA,NA,I15_C1.wav,aquiles,I15aquiles.bmp,apoyo,I15apoyo.bmp,I15aquiles.bmp,NA,1.942203447,100,NA,NA,NA,NA,NA,0.874429665,1.457842643,1.515368625,1.942203447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.83638866
2,8,idioms,I15_C2,La presidenta es el talón de apoyo de la compañía,2,NA,NA,NA,NA,lit,apoyo,Aquiles,NA,NA,NA,NA,I15_C2.wav,aquiles,I15aquiles.bmp,apoyo,I15apoyo.bmp,I15apoyo.bmp,NA,2.046965672,100,NA,NA,NA,NA,NA,0.9227192081,1.593580999,1.683489436,2.046965672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.094632451
3,8,idioms,I15_C1,La presidenta es el talón de Aquiles de la compañía,1,NA,NA,NA,NA,fig,Aquiles,apoyo,NA,NA,NA,NA,I15_C1.wav,aquiles,I15aquiles.bmp,apoyo,I15apoyo.bmp,I15aquiles.bmp,NA,1.942203447,100,NA,NA,NA,NA,NA,0.874429665,1.457842643,1.515368625,1.942203447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.83638866
4,8,idioms,I15_C2,La presidenta es el talón de apoyo de la compañía,2,NA,NA,NA,NA,lit,apoyo,Aquiles,NA,NA,NA,NA,I15_C2.wav,aquiles,I15aquiles.bmp,apoyo,I15apoyo.bmp,I15apoyo.bmp,NA,2.046965672,100,NA,NA,NA,NA,NA,0.9227192081,1.593580999,1.683489436,2.046965672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.094632451
4,8,idioms,I16_C1,La entrenadora es como un libro abierto para la gimnasta,1,NA,NA,NA,NA,fig,abierto,viejo,NA,NA,NA,NA,I16_C1.wav,abierto,I16abierto.bmp,viejo,I16viejo.bmp,I16abierto.bmp,NA,2.089346892,100,NA,NA,NA,NA,NA,1.338430368,1.667697754,1.667697754,2.089346892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.265489258
3,8,idioms,I16_C2,La entrenadora es como un libro viejo para la gimnasta,2,NA,NA,NA,NA,lit,viejo,abierto,NA,NA,NA,NA,I16_C2.wav,abierto,I16abierto.bmp,viejo,I16viejo.bmp,I16viejo.bmp,NA,2.015786009,100,NA,NA,NA,NA,NA,1.254019275,1.650241112,1.650241112,2.015786009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.208573212
2,8,idioms,I16_C1,La entrenadora es como un libro abierto para la gimnasta,1,NA,NA,NA,NA,fig,abierto,viejo,NA,NA,NA,NA,I16_C1.wav,abierto,I16abierto.bmp,viejo,I16viejo.bmp,I16abierto.bmp,NA,2.089346892,100,NA,NA,NA,NA,NA,1.338430368,1.667697754,1.667697754,2.089346892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.265489258
1,8,idioms,I16_C2,La entrenadora es como un libro viejo para la gimnasta,2,NA,NA,NA,NA,lit,viejo,abierto,NA,NA,NA,NA,I16_C2.wav,abierto,I16abierto.bmp,viejo,I16viejo.bmp,I16viejo.bmp,NA,2.015786009,100,NA,NA,NA,NA,NA,1.254019275,1.650241112,1.650241112,2.015786009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.208573212
1,1,stress,S01_C1,El agente corta los materiales,1,NA,NA,1.3503,5696,NA,corta,cortó,NA,NA,NA,NA,S01_C1.wav,corta,S01corta.bmp,cortó,S01corto.bmp,S01corta.bmp,NA,0.7432821649,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7432821649,0.8652857414,0.9645909781,1.071708644,1.086669907,1.154359599,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.296565786
2,1,stress,S01_C2,El agente cortó los materiales,2,NA,NA,1.2971,1427,NA,cortó,corta,NA,NA,NA,NA,S01_C2.wav,cortó,S01corto.bmp,corta,S01corta.bmp,S01corto.bmp,NA,0.7504963296,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7504963296,0.8516160337,0.9335470488,1.0927004,1.10164689,1.214184319,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.36708891
3,1,stress,S01_C1,El agente corta los materiales,1,NA,NA,1.3503,5696,NA,corta,cortó,NA,NA,NA,NA,S01_C1.wav,corta,S01corta.bmp,cortó,S01corto.bmp,S01corta.bmp,NA,0.7432821649,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7432821649,0.8652857414,0.9645909781,1.071708644,1.086669907,1.154359599,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.296565786
4,1,stress,S01_C2,El agente cortó los materiales,2,NA,NA,1.2971,1427,NA,corta,cortó,NA,NA,NA,NA,S01_C2.wav,cortó,S01corto.bmp,corta,S01corta.bmp,S01corto.bmp,NA,0.7504963296,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7504963296,0.8516160337,0.9335470488,1.0927004,1.10164689,1.214184319,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.36708891
4,1,stress,S02_C1,El alumno pinta su cuaderno,1,NA,NA,1.4582,1624,NA,pinta,pintó,NA,NA,NA,NA,S02_C1.wav,pinta,S02pinta.bmp,pintó,S02pinto.bmp,S02pinta.bmp,NA,0.6927850097,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6927850097,0.7922592684,0.8931938164,1.002203128,1.020554864,1.072673795,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.879443043
3,1,stress,S02_C2,El alumno pintó su cuaderno,2,NA,NA,1.405,679,NA,pintó,pinta,NA,NA,NA,NA,S02_C2.wav,pintó,S02pinto.bmp,pinta,S02pinta.bmp,S02pinto.bmp,NA,0.6948615365,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6948615365,0.7865431274,0.865835314,0.990720508,1.005587793,1.094295927,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.908763265
2,1,stress,S02_C1,El alumno pinta su cuaderno,1,NA,NA,1.4582,1624,NA,pinta,pinto,NA,NA,NA,NA,S02_C1.wav,pinta,S02pinta.bmp,pinto,S02pinto.bmp,S02pinta.bmp,NA,0.6927850097,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6927850097,0.7922592684,0.8931938164,1.002203128,1.020554864,1.072673795,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.879443043
1,1,stress,S02_C2,El alumno pintó su cuaderno,2,NA,NA,1.405,679,NA,pintó,pinta,NA,NA,NA,NA,S02_C2.wav,pintó,S02pinto.bmp,pinta,S02pinta.bmp,S02pinto.bmp,NA,0.6948615365,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6948615365,0.7865431274,0.865835314,0.990720508,1.005587793,1.094295927,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.908763265
1,2,stress,S03_C1,El científico firma la patente,1,NA,NA,1.274,9124,NA,firma,firmó,NA,NA,NA,NA,S03_C1.wav,firma,S03firma.bmp,firmó,S03firmo.bmp,S03firma.bmp,NA,0.9300256517,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9300256517,1.042806351,1.135464353,1.184601172,1.274451356,1.336223357,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.157161935
2,2,stress,S03_C2,El científico firmó la patente,2,NA,NA,1.2207,2227,NA,firmó,firma,NA,NA,NA,NA,S03_C2.wav,firmó,S03firmo.bmp,firma,S03firma.bmp,S03firmo.bmp,NA,0.9310349031,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9310349031,1.023303306,1.107774379,1.142212586,1.225384105,1.307256068,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.165501158
3,2,stress,S03_C1,El científico firma la patente,1,NA,NA,1.274,9124,NA,firma,firmó,NA,NA,NA,NA,S03_C1.wav,firma,S03firma.bmp,firmó,S03firmo.bmp,S03firma.bmp,NA,0.9300256517,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9300256517,1.042806351,1.135464353,1.184601172,1.274451356,1.336223357,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.157161935
4,2,stress,S03_C2,El científico firmó la patente,2,NA,NA,1.2207,2227,NA,firmó,firma,NA,NA,NA,NA,S03_C2.wav,firmó,S03firmo.bmp,firma,S03firma.bmp,S03firmo.bmp,NA,0.9310349031,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9310349031,1.023303306,1.107774379,1.142212586,1.225384105,1.307256068,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.165501158
4,2,stress,S04_C1,La esposa plancha las camisas,1,NA,NA,1.4129,1189,NA,plancha,planchó,NA,NA,NA,NA,S04_C1.wav,plancha,S04plancha.bmp,planchó,S04plancho.bmp,S04plancha.bmp,NA,0.6715470293,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6715470293,0.8272589009,0.9126159069,0.9840054029,1.037288867,1.101953266,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.150205564
3,2,stress,S04_C2,La esposa planchó las camisas,2,NA,NA,1.3304,12,NA,planchó,plancha,NA,NA,NA,NA,S04_C2.wav,planchó,S04plancho.bmp,plancha,S04plancha.bmp,S04plancho.bmp,NA,0.7418435837,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7418435837,0.8939052235,0.9726194841,1.090690875,1.167019855,1.26183476,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.294403961
2,2,stress,S04_C1,La esposa plancha las camisas,1,NA,NA,1.4129,1189,NA,plancha,planchó,NA,NA,NA,NA,S04_C1.wav,plancha,S04plancha.bmp,planchó,S04plancho.bmp,S04plancha.bmp,NA,0.6715470293,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6715470293,0.8272589009,0.9126159069,0.9840054029,1.037288867,1.101953266,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.150205564
1,2,stress,S04_C2,La esposa planchó las camisas,2,NA,NA,1.3304,12,NA,planchó,plancha,NA,NA,NA,NA,S04_C2.wav,planchó,S04plancho.bmp,plancha,S04plancha.bmp,S04plancho.bmp,NA,0.7418435837,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7418435837,0.8939052235,0.9726194841,1.090690875,1.167019855,1.26183476,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.294403961
1,3,stress,S05_C1,La amiga canta la ópera,1,NA,NA,1.4325,1941,NA,canta,cantó,NA,NA,NA,NA,S05_C1.wav,canta,S05canta.bmp,cantó,S05canto.bmp,S05canta.bmp,NA,0.7118251564,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7118251564,0.8117291395,0.9200995619,1.080538586,1.092391601,1.177114063,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.901510586
2,3,stress,S05_C2,La amiga cantó la ópera,2,NA,NA,1.3793,747,NA,cantó,canta,NA,NA,NA,NA,S05_C2.wav,cantó,S05canto.bmp,canta,S05canta.bmp,S05canto.bmp,NA,0.5497810826,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5497810826,0.6211570455,0.7065371531,0.8334779478,0.8465785993,0.9342174398,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.617772994
3,3,stress,S05_C1,La amiga canta la ópera,1,NA,NA,1.4325,1941,NA,canta,cantó,NA,NA,NA,NA,S05_C1.wav,canta,S05canta.bmp,cantó,S05canto.bmp,S05canta.bmp,NA,0.7118251564,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7118251564,0.8117291395,0.9200995619,1.080538586,1.092391601,1.177114063,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.901510586
4,3,stress,S05_C2,La amiga cantó la ópera,2,NA,NA,1.3793,747,NA,cantó,canta,NA,NA,NA,NA,S05_C2.wav,cantó,S05canto.bmp,canta,S05canta.bmp,S05canto.bmp,NA,0.5497810826,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5497810826,0.6211570455,0.7065371531,0.8334779478,0.8465785993,0.9342174398,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.617772994
4,3,stress,S06_C1,La maestra busca la información,1,NA,NA,1.3434,15229,NA,busca,buscó,NA,NA,NA,NA,S17_C1.wav,busca,S06busca.bmp,buscó,S06busco.bmp,S06busca.bmp,NA,0.846968945,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.846968945,0.9012167019,0.9867612417,1.100125144,1.132117411,1.204447754,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.188461201
3,3,stress,S06_C2,La maestra buscó la información,2,NA,NA,1.2902,2154,NA,buscó,busca,NA,NA,NA,NA,S17_C2.wav,buscó,S06busco.bmp,busca,S06busca.bmp,S06busco.bmp,NA,0.906585064,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.906585064,0.9767096565,1.048265363,1.207119032,1.230016858,1.331625961,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.311000645
2,3,stress,S06_C1,La maestra busca la información,1,NA,NA,1.3434,15229,NA,busca,buscó,NA,NA,NA,NA,S17_C1.wav,busca,S06busca.bmp,buscó,S06busco.bmp,S06busca.bmp,NA,0.846968945,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.846968945,0.9012167019,0.9867612417,1.100125144,1.132117411,1.204447754,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.188461201
1,3,stress,S06_C2,La maestra buscó la información,2,NA,NA,1.2902,2154,NA,buscó,busca,NA,NA,NA,NA,S17_C2.wav,buscó,S06busco.bmp,busca,S06busca.bmp,S06busco.bmp,NA,0.906585064,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.906585064,0.9767096565,1.048265363,1.207119032,1.230016858,1.331625961,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.311000645
1,4,stress,S07_C1,La inversora compra el local,1,NA,NA,1.3852,8086,NA,compra,compró,NA,NA,NA,NA,S07_C1.wav,compra,S07compra.bmp,compró,S06busco.bmp,S07compra.bmp,NA,0.8780853043,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8780853043,1.00121253,1.09573444,1.207046427,1.261769638,1.336392199,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.038399444
2,4,stress,S07_C2,La inversora compró el local,2,NA,NA,1.3135,2074,NA,compró,compra,NA,NA,NA,NA,S07_C2.wav,compró,S07compro.bmp,compra,S07compra.bmp,S07compro.bmp,NA,0.7599526055,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7599526055,0.8523696368,0.9141772054,1.0507425,1.103720416,1.198492021,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.890604694
3,4,stress,S07_C1,La inversora compra el local,1,NA,NA,1.3852,8086,NA,compra,compró,NA,NA,NA,NA,S07_C1.wav,compra,S07compra.bmp,compró,S07compro.bmp,S07compra.bmp,NA,0.8780853043,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8780853043,1.00121253,1.09573444,1.207046427,1.261769638,1.336392199,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.038399444
4,4,stress,S07_C2,La inversora compró el local,2,NA,NA,1.3135,2074,NA,compró,compra,NA,NA,NA,NA,S07_C2.wav,compró,S07compro.bmp,compra,S07compra.bmp,S07compro.bmp,NA,0.7599526055,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7599526055,0.8523696368,0.9141772054,1.0507425,1.103720416,1.198492021,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.890604694
4,4,stress,S08_C1,La economista gasta los fondos,1,NA,NA,1.466,834,NA,gasta,gastó,NA,NA,NA,NA,S08_C1.wav,gasta,S08gasta.bmp,gastó,S08gasto.bmp,S08gasta.bmp,NA,0.9960084766,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9960084766,1.069337018,1.17361155,1.310850288,1.326996022,1.406379214,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.287283336
3,4,stress,S08_C2,La economista gastó los fondos,2,NA,NA,1.4128,423,NA,gastó,gasta,NA,NA,NA,NA,S08_C2.wav,gastó,S08gasto.bmp,gasta,S08gasta.bmp,S08gasto.bmp,NA,1.025329976,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.025329976,1.057651215,1.150399116,1.319734299,1.333787012,1.45745088,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.383783457
